latitude,longitude,time,speed,acceleration
35.948965682558686,139.64155791599853,2023-07-06 18:56:43,2,1.0
35.94896479139311,139.64156897060684,2023-07-06 18:56:53,0,0.0
35.94896479139311,139.64156897060684,2023-07-06 18:57:03,0,0.0
35.94896479139311,139.64156897060684,2023-07-06 18:57:13,0,0.0
35.94896194752238,139.64157206299163,2023-07-06 18:57:23,0,-2.0
35.948956997414214,139.64155295813788,2023-07-06 18:57:33,0,0.0
35.94897811430702,139.6415697772812,2023-07-06 18:57:43,1,-2.0
35.9489846374559,139.64160751018056,2023-07-06 18:57:53,0,0.0
35.94898549424566,139.6416110594713,2023-07-06 18:58:03,0,-1.0
35.94898549424566,139.6416110594713,2023-07-06 18:58:13,0,0.0
35.94897108868147,139.6416232043634,2023-07-06 18:58:23,1,-3.0
35.94912432129045,139.6417180170164,2023-07-06 18:58:33,13,4.0
35.94934002931348,139.64179970605954,2023-07-06 18:58:43,14,0.0
35.949711631039065,139.6419144563778,2023-07-06 18:58:53,14,-2.0
35.9499820563998,139.64198074900716,2023-07-06 18:59:03,4,-1.0
35.94998185714597,139.64197781237073,2023-07-06 18:59:13,0,0.0
35.94998185714597,139.64197781237073,2023-07-06 18:59:23,0,0.0
35.94998185714597,139.64197781237073,2023-07-06 18:59:33,0,0.0
35.94998185714597,139.64197781237073,2023-07-06 18:59:43,0,0.0
35.94998185714597,139.64197781237073,2023-07-06 18:59:53,0,0.0
35.95000962128126,139.64200479713787,2023-07-06 19:00:03,5,0.0
35.95003292521748,139.64201048776306,2023-07-06 19:00:13,0,0.0
35.95003292521748,139.64201048776306,2023-07-06 19:00:23,0,0.0
35.950237888671644,139.64207443030367,2023-07-06 19:00:33,7,-1.0
35.95036582420586,139.64213236576376,2023-07-06 19:00:43,5,2.0
35.950503050022405,139.64219167755348,2023-07-06 19:00:53,0,0.0
35.95061496992064,139.64221243032955,2023-07-06 19:01:03,4,-2.0
35.950666971854055,139.64212631182883,2023-07-06 19:01:13,0,0.0
35.95067399737053,139.64211106540378,2023-07-06 19:01:23,0,0.0
35.95067399737053,139.64211106540378,2023-07-06 19:01:33,0,0.0
35.95067399737053,139.64211106540378,2023-07-06 19:01:43,0,0.0
35.95067399737053,139.64211106540378,2023-07-06 19:01:53,0,0.0
35.95067399737053,139.64211106540378,2023-07-06 19:02:03,0,0.0
35.95067399737053,139.64211106540378,2023-07-06 19:02:13,0,0.0
35.95067399737053,139.64211106540378,2023-07-06 19:02:23,0,0.0
35.95067399737053,139.64211106540378,2023-07-06 19:02:33,0,0.0
35.950749444661064,139.64202091726887,2023-07-06 19:02:43,7,1.0
35.95077721387177,139.64191383559492,2023-07-06 19:02:53,0,0.0
35.9507806122321,139.64188120473446,2023-07-06 19:03:03,5,3.0
35.950779721371696,139.64184313889626,2023-07-06 19:03:13,0,0.0
35.950779721371696,139.64184313889626,2023-07-06 19:03:23,0,0.0
35.950779721371696,139.64184313889626,2023-07-06 19:03:33,0,0.0
35.950779721371696,139.64184313889626,2023-07-06 19:03:43,0,0.0
35.950779721371696,139.64184313889626,2023-07-06 19:03:53,0,0.0
35.950779721371696,139.64184313889626,2023-07-06 19:04:03,0,0.0
35.95080644817181,139.64170434771435,2023-07-06 19:04:13,7,2.0
35.95088499595791,139.64148721909285,2023-07-06 19:04:23,4,-2.0
35.95095630841349,139.64128089563667,2023-07-06 19:04:33,6,0.0
35.95104449708408,139.64104644457967,2023-07-06 19:04:43,6,-2.0
35.95120510322189,139.64054132611165,2023-07-06 19:04:53,27,1.0
35.95144569420706,139.6398331766025,2023-07-06 19:05:03,16,-3.0
35.95154852662286,139.63954820316727,2023-07-06 19:05:13,0,0.0
35.95154957063858,139.63954881283112,2023-07-06 19:05:23,0,0.0
35.95154853725868,139.63954891033353,2023-07-06 19:05:33,0,0.0
35.95165266748339,139.63925198223015,2023-07-06 19:05:43,21,1.0
35.95190050302501,139.63848994199495,2023-07-06 19:05:53,26,-1.0
35.952043399052314,139.63808924446866,2023-07-06 19:06:03,5,-2.0
35.95205589555166,139.63804567146778,2023-07-06 19:06:13,5,3.0
35.95213604992407,139.63777679555358,2023-07-06 19:06:23,5,0.0
35.95149618731631,139.637723217975,2023-07-06 19:06:33,31,-3.0
35.950951579121956,139.6377226474972,2023-07-06 19:06:43,18,1.0
35.950594868800806,139.63772425801457,2023-07-06 19:06:53,12,3.0
35.95013227770729,139.63772062023057,2023-07-06 19:07:03,21,-1.0
35.94983199389171,139.63772061572016,2023-07-06 19:07:13,5,-2.0
35.94979735864195,139.63772252337967,2023-07-06 19:07:23,0,0.0
35.94979735864195,139.63772252337967,2023-07-06 19:07:33,0,0.0
35.94979735864195,139.63772252337967,2023-07-06 19:07:43,0,0.0
35.94979735864195,139.63772252337967,2023-07-06 19:07:53,0,0.0
35.949472995094524,139.63770972855932,2023-07-06 19:08:03,14,-3.0
35.94909412741915,139.63721657867717,2023-07-06 19:08:13,27,-1.0
35.9488584358698,139.6368005933903,2023-07-06 19:08:23,5,-2.0
35.94884905678612,139.63678909352652,2023-07-06 19:08:33,0,0.0
35.94884905678612,139.63678909352652,2023-07-06 19:08:43,0,0.0
35.94884905678612,139.63678909352652,2023-07-06 19:08:53,0,0.0
35.94884905678612,139.63678909352652,2023-07-06 19:09:03,0,0.0
35.94879760632839,139.63672666932834,2023-07-06 19:09:13,3,0.0
35.9487679229826,139.636667636865,2023-07-06 19:09:23,0,0.0
35.94901249478982,139.63629933498024,2023-07-06 19:09:33,32,3.0
35.94968479654621,139.63573890812856,2023-07-06 19:09:43,28,0.0
35.95033549556402,139.63523752795248,2023-07-06 19:09:53,26,-2.0
35.95055271269129,139.63507911557411,2023-07-06 19:10:03,1,-3.0
35.950570580333086,139.63508067178557,2023-07-06 19:10:13,2,2.0
35.95101092387828,139.63472927420122,2023-07-06 19:10:23,28,1.0
35.95159807391941,139.6340884991864,2023-07-06 19:10:33,35,2.0
35.952234041349975,139.63328650329242,2023-07-06 19:10:43,35,1.0
35.95288547073629,139.63261522109676,2023-07-06 19:10:53,31,-1.0
35.9536260512448,139.6321492190064,2023-07-06 19:11:03,35,0.0
35.954299472312535,139.63168606155003,2023-07-06 19:11:13,22,-3.0
35.95438408061168,139.63140394016324,2023-07-06 19:11:23,14,3.0
35.954288822664815,139.63117540990865,2023-07-06 19:11:33,0,-2.0
35.954290629336235,139.6311915799854,2023-07-06 19:11:43,0,0.0
35.95431085404614,139.63122617482088,2023-07-06 19:11:53,0,0.0
35.95432175414912,139.63122606993198,2023-07-06 19:12:03,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:12:13,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:12:23,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:12:33,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:12:43,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:12:53,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:13:03,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:13:13,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:13:23,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:13:33,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:13:43,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:13:53,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:14:03,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:14:13,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:14:23,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:14:33,0,0.0
35.95431814771521,139.63123655364552,2023-07-06 19:14:43,0,0.0
35.954311436759994,139.6312528583007,2023-07-06 19:14:53,0,0.0
35.954311436759994,139.6312528583007,2023-07-06 19:15:03,0,0.0
35.95433266135318,139.63146230021405,2023-07-06 19:15:13,11,0.0
35.95436434359901,139.6315780541794,2023-07-06 19:15:23,0,-1.0
35.9543709803328,139.63157980498426,2023-07-06 19:15:33,0,0.0
35.954768879961925,139.63137221458524,2023-07-06 19:15:43,32,0.0
35.955562109182594,139.63081739119392,2023-07-06 19:15:53,40,2.0
35.95652360820819,139.63015089729114,2023-07-06 19:16:03,42,0.0
35.9571991977609,139.62967623827947,2023-07-06 19:16:13,17,-4.0
35.95728368515419,139.629621119176,2023-07-06 19:16:23,0,0.0
35.95728368515419,139.629621119176,2023-07-06 19:16:33,0,0.0
35.95736893744487,139.62955953238267,2023-07-06 19:16:43,22,17.0
35.958055386007445,139.629082834904,2023-07-06 19:16:53,40,1.0
35.95886131666722,139.62838237822373,2023-07-06 19:17:03,38,0.0
35.95964781307744,139.62776041662988,2023-07-06 19:17:13,37,0.0
35.960377899488414,139.62731896849843,2023-07-06 19:17:23,18,-6.0
35.95990662125022,139.62661266014982,2023-07-06 19:17:33,40,0.0
35.9592463991616,139.6256526116911,2023-07-06 19:17:43,40,1.0
35.9586409545425,139.6245503889459,2023-07-06 19:17:53,45,0.0
35.95817912012891,139.6232057610886,2023-07-06 19:18:03,43,-1.0
35.957900437396084,139.62215822320886,2023-07-06 19:18:13,22,-2.0
35.95784457335817,139.62189553611913,2023-07-06 19:18:23,1,-1.0
35.957840646564556,139.62188406261606,2023-07-06 19:18:33,0,0.0
35.95781247040329,139.62174949063677,2023-07-06 19:18:43,18,4.0
35.95764765325273,139.62084576858032,2023-07-06 19:18:53,40,2.0
35.95740702973049,139.6196136056917,2023-07-06 19:19:03,35,2.0
35.95708982162232,139.61842377182126,2023-07-06 19:19:13,45,1.0
35.95663522496127,139.61708750355098,2023-07-06 19:19:23,43,-2.0
35.95634656622849,139.61622630401402,2023-07-06 19:19:33,15,-2.0
35.95628573316162,139.6160270762525,2023-07-06 19:19:43,4,0.0
35.9562785981068,139.61601030378222,2023-07-06 19:19:53,0,0.0
35.9562785981068,139.61601030378222,2023-07-06 19:20:03,0,0.0
35.9562785981068,139.61601030378222,2023-07-06 19:20:13,0,0.0
35.9562785981068,139.61601030378222,2023-07-06 19:20:23,0,0.0
35.956262468651026,139.61597910230466,2023-07-06 19:20:33,4,0.0
