latitude,longitude,timestamp
35.93956877480814,139.64713054722142,2023-11-22 19:13:44 +0000
35.93956450003752,139.64712727827919,2023-11-22 19:13:45 +0000
35.93956906817475,139.64712476370823,2023-11-22 19:13:46 +0000
35.93956714033702,139.6471354925443,2023-11-22 19:13:47 +0000
35.93956068627158,139.64713037958336,2023-11-22 19:13:48 +0000
35.93955263964453,139.64712350642276,2023-11-22 19:13:49 +0000
35.939554022658555,139.6471201536615,2023-11-22 19:13:50 +0000
35.939553310196786,139.64711638180506,2023-11-22 19:13:51 +0000
35.93955657913902,139.64711428632927,2023-11-22 19:13:52 +0000
35.93955875843385,139.64711244231057,2023-11-22 19:13:53 +0000
35.939558758433954,139.64711244231057,2023-11-22 19:13:54 +0000
35.9395610215477,139.64710850281608,2023-11-22 19:13:55 +0000
35.939561608280925,139.64710213256967,2023-11-22 19:13:56 +0000
35.93956198546657,139.64709802543712,2023-11-22 19:13:57 +0000
35.939562530290274,139.64709752252293,2023-11-22 19:13:58 +0000
35.9395612730048,139.64709551086617,2023-11-22 19:13:59 +0000
35.93955134044954,139.64710095910323,2023-11-22 19:14:00 +0000
35.9395464789457,139.6471064073403,2023-11-22 19:14:01 +0000
35.939546478945815,139.6471064073403,2023-11-22 19:14:02 +0000
35.939548742059664,139.6471077484448,2023-11-22 19:14:03 +0000
35.93955087944498,139.64710967628253,2023-11-22 19:14:04 +0000
35.93955339401593,139.64711059829187,2023-11-22 19:14:05 +0000
35.93955255582561,139.64710808372092,2023-11-22 19:14:06 +0000
35.93955364547303,139.6471079999019,2023-11-22 19:14:07 +0000
35.93955532185365,139.6471104306538,2023-11-22 19:14:08 +0000
35.939557543058,139.6471132805009,2023-11-22 19:14:09 +0000
35.93955796215316,139.64711554361475,2023-11-22 19:14:10 +0000
35.939559973809914,139.64711738763344,2023-11-22 19:14:11 +0000
35.939562530290395,139.64711956692827,2023-11-22 19:14:12 +0000
35.939565170589894,139.6471217462231,2023-11-22 19:14:13 +0000
35.93959195200094,139.64717874276627,2023-11-22 19:14:14 +0000
35.93958866628755,139.64718152248582,2023-11-22 19:14:15 +0000
35.93959020297494,139.6471801180579,2023-11-22 19:14:16 +0000
35.93958954614033,139.64717820123738,2023-11-22 19:14:17 +0000
35.93958228137648,139.64717915545526,2023-11-22 19:14:18 +0000
35.939581640510674,139.64718445350715,2023-11-22 19:14:19 +0000
35.93957973976249,139.64718607267113,2023-11-22 19:14:20 +0000
35.93957407659202,139.64718719495207,2023-11-22 19:14:21 +0000
35.93957463775175,139.64718441809535,2023-11-22 19:14:22 +0000
35.93957183659786,139.6471803025991,2023-11-22 19:14:23 +0000
35.93957028615451,139.6471822651415,2023-11-22 19:14:24 +0000
35.9395694286219,139.64718861937587,2023-11-22 19:14:25 +0000
35.939567694688684,139.6471910939677,2023-11-22 19:14:26 +0000
35.93956705508147,139.64719480835342,2023-11-22 19:14:27 +0000
35.93956824432831,139.6471987911247,2023-11-22 19:14:28 +0000
35.93956618886409,139.64719998089242,2023-11-22 19:14:29 +0000
35.93956380302434,139.64720238437647,2023-11-22 19:14:30 +0000
35.939561423619146,139.64720619552563,2023-11-22 19:14:31 +0000
35.93956301143659,139.64720799017837,2023-11-22 19:14:32 +0000
35.939559297922095,139.6472049173851,2023-11-22 19:14:33 +0000
35.93956074955157,139.64720164774866,2023-11-22 19:14:34 +0000
35.93956217577723,139.64719785872137,2023-11-22 19:14:35 +0000
35.93956275218039,139.64719793333674,2023-11-22 19:14:36 +0000
35.93956549591395,139.64718256499754,2023-11-22 19:14:37 +0000
35.93956398438421,139.6471914269378,2023-11-22 19:14:38 +0000
35.93956472974783,139.64718973315726,2023-11-22 19:14:39 +0000
35.93956702094194,139.64718743216147,2023-11-22 19:14:40 +0000
35.939567089460844,139.64718744225252,2023-11-22 19:14:41 +0000
35.939567089460844,139.64718744225252,2023-11-22 19:14:42 +0000
35.939567089460844,139.64718744225252,2023-11-22 19:14:43 +0000
35.939567089460844,139.64718744225252,2023-11-22 19:14:44 +0000
35.939567089460844,139.64718744225252,2023-11-22 19:14:45 +0000
35.939567089460844,139.64718744225252,2023-11-22 19:14:46 +0000
35.939567089460844,139.64718744225252,2023-11-22 19:14:47 +0000
35.939567089460844,139.64718744225252,2023-11-22 19:14:48 +0000
35.939567089460844,139.64718744225252,2023-11-22 19:14:49 +0000
35.939567089460844,139.64718744225252,2023-11-22 19:14:50 +0000
35.939567089460844,139.64718744225252,2023-11-22 19:14:51 +0000
35.939575467638655,139.64717794858413,2023-11-22 19:14:52 +0000
35.93957752114489,139.6471746988637,2023-11-22 19:14:53 +0000
35.939579199306564,139.64717163358404,2023-11-22 19:14:54 +0000
35.93958915479218,139.64716621199173,2023-11-22 19:14:55 +0000
35.93960078766247,139.6471638671876,2023-11-22 19:14:56 +0000
35.93960582167303,139.6471687809128,2023-11-22 19:14:57 +0000
35.939621784438074,139.64717314817588,2023-11-22 19:14:58 +0000
35.93964643856665,139.64718208142062,2023-11-22 19:14:59 +0000
35.93968121734528,139.6471949654628,2023-11-22 19:15:00 +0000
35.93972562562499,139.64720247882877,2023-11-22 19:15:01 +0000
35.93977926577079,139.64721004196397,2023-11-22 19:15:02 +0000
35.93983189526966,139.64721017584156,2023-11-22 19:15:03 +0000
35.93988170811017,139.6472103653286,2023-11-22 19:15:04 +0000
35.93992396881874,139.6472161281076,2023-11-22 19:15:05 +0000
35.939952911327325,139.64721495907813,2023-11-22 19:15:06 +0000
35.939972184289104,139.64722134551502,2023-11-22 19:15:07 +0000
35.939978699858194,139.64722888836795,2023-11-22 19:15:08 +0000
35.939983285220045,139.64724115967658,2023-11-22 19:15:09 +0000
35.93998990103028,139.64725767463895,2023-11-22 19:15:10 +0000
35.939988306773145,139.64728094709793,2023-11-22 19:15:11 +0000
35.939988910616215,139.64730486384246,2023-11-22 19:15:12 +0000
35.93998398294663,139.64730867186952,2023-11-22 19:15:13 +0000
35.93998309221532,139.6473054449137,2023-11-22 19:15:14 +0000
35.93997910699673,139.64732622196618,2023-11-22 19:15:15 +0000
35.93996755472528,139.6473422120298,2023-11-22 19:15:16 +0000
35.93995042298902,139.64734917842986,2023-11-22 19:15:17 +0000
35.93992628758161,139.64735474388118,2023-11-22 19:15:18 +0000
35.93989059981691,139.64734190721074,2023-11-22 19:15:19 +0000
35.93986091047457,139.64733613511734,2023-11-22 19:15:20 +0000
35.939821385474104,139.64733602619992,2023-11-22 19:15:21 +0000
35.93976811804529,139.64733700830314,2023-11-22 19:15:22 +0000
35.93970734498546,139.64733457366768,2023-11-22 19:15:23 +0000
35.93964691162109,139.6473277670068,2023-11-22 19:15:24 +0000
35.93958909732207,139.64732406689117,2023-11-22 19:15:25 +0000
35.93953418149182,139.6473227739973,2023-11-22 19:15:26 +0000
35.939492389630985,139.64732089359845,2023-11-22 19:15:27 +0000
35.939469150295075,139.6473212723814,2023-11-22 19:15:28 +0000
35.939462241926236,139.64732010907937,2023-11-22 19:15:29 +0000
35.93946432682917,139.64732350947608,2023-11-22 19:15:30 +0000
35.93945212019339,139.64732235323189,2023-11-22 19:15:31 +0000
35.93943643642682,139.64732253669007,2023-11-22 19:15:32 +0000
35.93942682075306,139.64732276248114,2023-11-22 19:15:33 +0000
35.93943075581297,139.647324464043,2023-11-22 19:15:34 +0000
35.939429503214505,139.64732683334117,2023-11-22 19:15:35 +0000
35.93942931132069,139.64732867778605,2023-11-22 19:15:36 +0000
35.93942895895759,139.64733196422029,2023-11-22 19:15:37 +0000
35.9394287497416,139.6473336840698,2023-11-22 19:15:38 +0000
35.939428294364326,139.64733580101398,2023-11-22 19:15:39 +0000
35.939428430404696,139.6473358262024,2023-11-22 19:15:40 +0000
35.939428430404696,139.6473358262024,2023-11-22 19:15:41 +0000
35.939428430404696,139.6473358262024,2023-11-22 19:15:42 +0000
35.939428430404696,139.6473358262024,2023-11-22 19:15:43 +0000
35.939428430404696,139.6473358262024,2023-11-22 19:15:44 +0000
35.93940824164074,139.64734713745167,2023-11-22 19:15:45 +0000
35.93938862353914,139.64734122899367,2023-11-22 19:15:46 +0000
35.939372704880924,139.64731998837738,2023-11-22 19:15:47 +0000
35.93936493752021,139.6472612124225,2023-11-22 19:15:48 +0000
35.939361359860236,139.6471903162991,2023-11-22 19:15:49 +0000
35.939363860757545,139.6471156825134,2023-11-22 19:15:50 +0000
35.93937043789416,139.6470319762353,2023-11-22 19:15:51 +0000
35.93937428972699,139.6469406087966,2023-11-22 19:15:52 +0000
35.939379768755124,139.64683431077364,2023-11-22 19:15:53 +0000
35.93938314557744,139.64672783902765,2023-11-22 19:15:54 +0000
35.93938882276616,139.64661642979414,2023-11-22 19:15:55 +0000
35.93939695718387,139.6465056756873,2023-11-22 19:15:56 +0000
35.93940325530234,139.6463846877185,2023-11-22 19:15:57 +0000
35.93941021112148,139.64626030825212,2023-11-22 19:15:58 +0000
35.93941590573794,139.64613895275204,2023-11-22 19:15:59 +0000
35.93942332934745,139.64601779287932,2023-11-22 19:16:00 +0000
35.93942625413624,139.6459095877206,2023-11-22 19:16:01 +0000
35.93943337498354,139.64581323113313,2023-11-22 19:16:02 +0000
35.9394373753426,139.6457301806017,2023-11-22 19:16:03 +0000
35.93944141077239,139.64567617663442,2023-11-22 19:16:04 +0000
35.939443095339854,139.64563879231756,2023-11-22 19:16:05 +0000
35.93944293243954,139.64561790933382,2023-11-22 19:16:06 +0000
35.939443109458246,139.6456049105794,2023-11-22 19:16:07 +0000
35.9394431251556,139.645606925114,2023-11-22 19:16:08 +0000
35.93944324187823,139.64560425903048,2023-11-22 19:16:09 +0000
35.93944194691898,139.6456024646193,2023-11-22 19:16:10 +0000
35.9394248994402,139.64558986959946,2023-11-22 19:16:11 +0000
35.9394416394411,139.64560214059895,2023-11-22 19:16:12 +0000
